page_id,region_id,keyword,sheet,row,route,k_exists,original_readiness,final_readiness,hold_reason,generation_allowed
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c5f0-b3d9:region_tutor,,대연동,대구,124,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c5f0-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c6a9-b2f9-b3d9:region_tutor,,용당동,대구,125,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c6a9-b2f9-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c6a9-d638-b3d9:region_tutor,,용호동,대구,126,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c6a9-d638-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b099-bbfc-b3d9:region_tutor,,낙민동,대구,127,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b099-bbfc-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ba85-b95c-b3d9:region_tutor,,명륜동,대구,128,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ba85-b95c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-c0ac-c9c1-b3d9:region_tutor,,부산사직동,대구,130,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-c0ac-c9c1-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c218-c548-b3d9:region_tutor,,수안동,대구,131,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c218-c548-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c548-b77d-b3d9:region_tutor,,안락동,대구,132,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c548-b77d-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c628-cc9c-b3d9:region_tutor,,온천동,대구,133,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c628-cc9c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac00-c57c-b3d9:region_tutor,,가야동,대구,134,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac00-c57c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac1c-ae08-b3d9:region_tutor,,개금동,대구,135,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac1c-ae08-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b2f9-ac10-b3d9:region_tutor,,당감동,대구,136,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b2f9-ac10-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c804-b3d9:region_tutor,,부전동,대구,138,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c804-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c9c0-b3d9:region_tutor,,연지동,대구,140,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c9c0-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c804-d3ec-b3d9:region_tutor,,전포동,대구,141,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c804-d3ec-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-cd08-c74d-b3d9:region_tutor,,초읍동,대구,142,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-cd08-c74d-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ad6c-d3ec-b3d9:region_tutor,,구포동,대구,143,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ad6c-d3ec-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-cc9c-b3d9:region_tutor,,덕천동,대구,144,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-cc9c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d654-ba85-b3d9:region_tutor,,화명동,대구,146,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d654-ba85-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-d3ec-b3d9:region_tutor,,덕포동,대구,148,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-d3ec-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-baa8-b77c-b3d9:region_tutor,,모라동,대구,149,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-baa8-b77c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c8fc-b840-b3d9:region_tutor,,주례동,대구,150,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c8fc-b840-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d559-c7a5-b3d9:region_tutor,,학장동,대구,151,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d559-c7a5-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b9dd-bbf8-b3d9:region_tutor,,망미동,대구,156,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b9dd-bbf8-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bbfc-b77d-b3d9:region_tutor,,민락동,대구,157,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bbfc-b77d-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c0b0-b3d9:region_tutor,,연산동,대구,159,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c0b0-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c5ec-b3d9:region_tutor,,반여동,대구,160,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c5ec-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c1a1-b3d9:region_tutor,,반송동,대구,161,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c1a1-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c6b0-b3d9:region_tutor,,우동,대구,162,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c6b0-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-c911-b3d9:region_tutor,,부산중동,대구,163,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-c911-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c88c-b3d9:region_tutor,,좌동,대구,164,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c88c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c804:region_tutor,,대전,대구,166,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c804/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-b355-ad6c:region_tutor,,대덕구,대구,167,/tutor/kr-b300-ad6c-kr-b300-b355-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c11c-ad6c:region_tutor,,대전서구,대구,169,/tutor/kr-b300-ad6c-kr-b300-c804-c11c-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c720-c131-ad6c:region_tutor,,유성구,대구,170,/tutor/kr-b300-ad6c-kr-c720-c131-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-be44-b798-b3d9:region_tutor,,비래동,대구,172,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-be44-b798-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c2e0-d0c4-c9c4-b3d9:region_tutor,,신탄진동,대구,173,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c2e0-d0c4-c9c4-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c11d-bd09-b3d9:region_tutor,,석봉동,대구,174,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c11d-bd09-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-cd0c-b3d9:region_tutor,,송촌동,대구,175,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-cd0c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-b3d9:region_tutor,,대동,대구,177,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0bc-c131-b3d9:region_tutor,,삼성동,대구,178,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0bc-c131-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c131-b0a8-b3d9:region_tutor,,성남동,대구,179,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c131-b0a8-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-cc9c-b3d9:region_tutor,,천동,대구,181,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-cc9c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac00-c218-c6d0-b3d9:region_tutor,,가수원동,대구,182,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac00-c218-c6d0-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac00-c7a5-b3d9:region_tutor,,가장동,대구,183,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac00-c7a5-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac08-b9c8-b3d9:region_tutor,,갈마동,대구,184,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac08-b9c8-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9:region_tutor,,관저동,대구,185,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad34-c815-b3d9:region_tutor,,괴정동,대구,186,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad34-c815-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9:region_tutor,,내동,대구,187,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9:region_tutor,,도마동,대구,188,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9:region_tutor,,도안동,대구,189,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9:region_tutor,,둔산동,대구,190,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b9cc-b144-b3d9:region_tutor,,만년동,대구,191,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b9cc-b144-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9:region_tutor,,변동,대구,192,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9:region_tutor,,월평동,대구,194,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-d3c9-b3d9:region_tutor,,관평동,대구,195,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-d3c9-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b178-c740-b3d9:region_tutor,,노은동,대구,196,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b178-c740-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9:region_tutor,,궁동,대구,197,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-bd09-ba85-b3d9:region_tutor,,대전봉명동,대구,200,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-bd09-ba85-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9:region_tutor,,송강동,대구,202,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c7a5-b300-b3d9:region_tutor,,장대동,대구,205,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c7a5-b300-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-d765-b3d9:region_tutor,,대흥동,대구,211,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-d765-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bb38-d654-b3d9:region_tutor,,문화동,대구,212,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bb38-d654-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c911-cd0c-b3d9:region_tutor,,중촌동,대구,213,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c911-cd0c-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-d0dc-d3c9-b3d9:region_tutor,,대전태평동,대구,214,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-d0dc-d3c9-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b3c4-c548-c2e0-b3c4-c2dc:region_tutor,,도안신도시,대구,216,/tutor/kr-b300-ad6c-kr-b3c4-c548-c2e0-b3c4-c2dc/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b178-c740-c9c0-ad6c-kr-d14c-d06c-b178-bca8-b9ac:region_tutor,,테크노벨리,대구,218,/tutor/kr-b300-ad6c-kr-b178-c740-c9c0-ad6c-kr-d14c-d06c-b178-bca8-b9ac/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b178-c740-c9c0-ad6c-kr-c740-d589-b3d9:region_tutor,,은행동,대구,219,/tutor/kr-b300-ad6c-kr-b178-c740-c9c0-ad6c-kr-c740-d589-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b178-c740-c9c0-ad6c-kr-c120-d654-b3d9:region_tutor,,선화동,대구,220,/tutor/kr-b300-ad6c-kr-b178-c740-c9c0-ad6c-kr-c120-d654-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b178-c740-c9c0-ad6c-kr-ad11-c8fc:region_tutor,,광주,대구,221,/tutor/kr-b300-ad6c-kr-b178-c740-c9c0-ad6c-kr-ad11-c8fc/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c0b0-ad6c:region_tutor,,광산구,대구,222,/tutor/kr-b300-ad6c-kr-ad11-c0b0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c:region_tutor,,광주서구,대구,225,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c120-c554-b3d9:region_tutor,,선암동,대구,227,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c120-c554-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c2e0-cc3d-b3d9:region_tutor,,신창동,대구,232,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c2e0-cc3d-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c6d4-ace1-b3d9:region_tutor,,월곡동,대구,233,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c6d4-ace1-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-d751-c11d-b3d9:region_tutor,,흑석동,대구,234,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-d751-c11d-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c218-c644-b3d9:region_tutor,,수완동,대구,235,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c218-c644-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-ad11-c8fc-c1a1-c815-b3d9:region_tutor,,광주송정동,대구,236,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-ad11-c8fc-c1a1-c815-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c2e0-ac00-b3d9:region_tutor,,신가동,대구,237,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c2e0-ac00-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c30d-c554-b3d9:region_tutor,,쌍암동,대구,238,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c30d-c554-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-ad11-c8fc-c6b4-b0a8-b3d9:region_tutor,,광주운남동,대구,239,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-ad11-c8fc-c6b4-b0a8-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-d558-b0a8-b3d9:region_tutor,,하남동,대구,240,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-d558-b0a8-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
